Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
PE-BM-BV-71,2016-03-24 08:00:00,77.73,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-03-24 08:00:00,19.21,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2016-03-24 08:00:00,6.79,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2016-03-24 08:00:00,34.53,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-03-24 08:00:00,70.74,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-03-24 08:00:00,16.3,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2016-03-24 08:00:00,144.12,Vazão,l/min,normal
MV-BM-BV-51,2016-03-24 08:00:00,0.0024,Vazão,m3/s,normal
MV-BM-BV-51,2016-03-24 08:00:00,2.4,Vazão,l/s,normal
PZ-BM-BV-73,2016-03-24 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2016-03-24 08:00:00,3.57,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-51,2016-03-24 08:00:00,86.75,Cota do NA,m,normal
PZ-BM-BV-55,2016-03-24 08:00:00,34.68,Cota Piezométrica,m,normal
PZ-BM-BV-34,2016-03-24 08:00:00,50.94,Cota Piezométrica,m,normal
PZ-BM-BV-11,2016-03-24 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2016-03-24 08:00:00,71.83,Cota Piezométrica,m,normal
PE-BM-BV-72,2016-03-24 08:00:00,7.78,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2016-03-24 08:00:00,11.19,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2016-03-24 08:00:00,61.08,Cota Piezométrica,m,normal
PE-BM-BV-51,2016-03-24 08:00:00,54.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2016-03-24 08:00:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-15,2016-03-24 08:00:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-03-24 08:00:00,87.17,Cota Piezométrica,m,normal
MNA-BM-BV-81,2016-03-24 08:00:00,86.85,Cota do NA,m,normal
PE-BM-BV-82,2016-03-24 08:30:00,7.76,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-03-24 08:30:00,86.76,Cota Piezométrica,m,normal
PE-BM-BV-82,2016-03-24 08:30:00,82.92,Cota Piezométrica,m,normal
PE-BM-BV-81,2016-03-24 08:30:00,13.33,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2016-03-26 08:57:00,0.99,Vazão,l/s,normal
MV-BM-BV-51,2016-03-26 08:57:00,0.00099,Vazão,m3/s,normal
MV-BM-BV-51,2016-03-26 08:57:00,59.36,Vazão,l/min,normal
MV-BM-BV-31,2016-03-26 08:57:00,0.00684,Vazão,m3/s,normal
MV-BM-BV-31,2016-03-26 08:57:00,410.17,Vazão,l/min,normal
MV-BM-BV-31,2016-03-26 08:57:00,6.84,Vazão,l/s,normal
PZ-BM-BV-53,2016-03-28 08:40:00,34.62,Cota Piezométrica,m,normal
PZ-BM-BV-53,2016-03-28 08:40:00,6.88,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2016-03-28 08:40:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-35,2016-03-28 08:40:00,3.9,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2016-03-28 08:40:00,212.87,Vazão,l/min,normal
PZ-BM-BV-35,2016-03-28 08:40:00,44.47,Cota Piezométrica,m,normal
MV-BM-BV-51,2016-03-28 08:40:00,0.00355,Vazão,m3/s,normal
MV-BM-BV-51,2016-03-28 08:40:00,3.55,Vazão,l/s,normal
PZ-BM-BV-34,2016-03-28 08:40:00,51.13,Cota Piezométrica,m,normal
PZ-BM-BV-34,2016-03-28 08:40:00,11.38,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2016-03-28 08:40:00,65.45,Cota Piezométrica,m,normal
PZ-BM-BV-36,2016-03-28 08:40:00,3.13,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-81,2016-03-28 08:40:00,86.85,Cota do NA,m,normal
PZ-BM-BV-11,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2016-03-28 08:40:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-51,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2016-03-28 08:40:00,77.83,Cota Piezométrica,m,normal
PZ-BM-BV-12,2016-03-28 08:40:00,77.92,Cota Piezométrica,m,normal
PZ-BM-BV-12,2016-03-28 08:40:00,18.77,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2016-03-28 08:40:00,60.94,Cota Piezométrica,m,normal
PZ-BM-BV-32,2016-03-28 08:40:00,23.34,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2016-03-28 08:40:00,11.66,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-03-28 08:40:00,3.77,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2016-03-28 08:40:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-56,2016-03-28 08:40:00,34.65,Cota Piezométrica,m,normal
PZ-BM-BV-55,2016-03-28 08:40:00,34.74,Cota Piezométrica,m,normal
PZ-BM-BV-54,2016-03-28 08:40:00,10.55,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2016-03-28 08:40:00,12.34,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-03-28 08:40:00,75.54,Cota Piezométrica,m,normal
PZ-BM-BV-33,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2016-03-28 08:40:00,35.12,Cota Piezométrica,m,normal
MNA-BM-BV-51,2016-03-28 08:40:00,86.75,Cota do NA,m,normal
PZ-BM-BV-33,2016-03-28 08:40:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-52,2016-03-28 08:40:00,49.06,Cota Piezométrica,m,normal
PZ-BM-BV-36,2016-03-28 08:40:00,47.26,Cota Piezométrica,m,normal
PZ-BM-BV-52,2016-03-28 08:40:00,19.26,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2016-03-28 08:40:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-81,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2016-03-28 08:40:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-73,2016-03-28 08:40:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-72,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2016-03-28 08:40:00,71.28,Cota Piezométrica,m,normal
PZ-BM-BV-13,2016-03-28 08:40:00,70.65,Cota Piezométrica,m,normal
PZ-BM-BV-15,2016-03-28 08:40:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2016-03-28 08:40:00,59.61,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-03-28 08:40:00,16.84,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2016-03-28 08:40:00,0.69,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2016-03-28 14:30:00,63.97,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-03-28 14:30:00,78.04,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-03-28 14:30:00,19.52,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-03-28 14:30:00,13.52,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2016-03-28 14:30:00,83.16,Cota Piezométrica,m,normal
PE-BM-BV-82,2016-03-28 14:30:00,8.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-03-28 14:30:00,54.54,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-03-28 14:30:00,87.54,Cota Piezométrica,m,normal
PE-BM-BV-52,2016-03-28 14:30:00,30.91,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2016-03-28 14:30:00,8.28,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-03-28 14:30:00,86.95,Cota Piezométrica,m,normal
PE-BM-BV-72,2016-03-28 14:30:00,72.33,Cota Piezométrica,m,normal
MV-BM-BV-51,2016-03-29 08:35:00,134.95,Vazão,l/min,normal
MV-BM-BV-51,2016-03-29 08:35:00,0.00225,Vazão,m3/s,normal
MV-BM-BV-51,2016-03-29 08:35:00,2.25,Vazão,l/s,normal
MV-BM-BV-51,2016-03-30 08:44:00,121.85,Vazão,l/min,normal
MV-BM-BV-51,2016-03-30 08:44:00,2.03,Vazão,l/s,normal
MV-BM-BV-51,2016-03-30 08:44:00,0.00203,Vazão,m3/s,normal
PZ-BM-BV-15,2016-03-31 08:30:00,59.61,Cota Piezométrica,m,normal
PZ-BM-BV-71,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-81,2016-03-31 08:30:00,86.85,Cota do NA,m,normal
PE-BM-BV-72,2016-03-31 08:30:00,8.54,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2016-03-31 08:30:00,72.59,Cota Piezométrica,m,normal
PZ-BM-BV-15,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2016-03-31 08:30:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-71,2016-03-31 08:30:00,65.45,Cota Piezométrica,m,normal
PZ-BM-BV-11,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2016-03-31 08:30:00,35.05,Cota Piezométrica,m,normal
PE-BM-BV-81,2016-03-31 08:30:00,13.64,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-03-31 08:30:00,87.07,Cota Piezométrica,m,normal
PZ-BM-BV-54,2016-03-31 08:30:00,10.48,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2016-03-31 08:30:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-82,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2016-03-31 08:30:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-36,2016-03-31 08:30:00,47.42,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-03-31 08:30:00,71.67,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-03-31 08:30:00,17.23,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2016-03-31 08:30:00,34.59,Cota Piezométrica,m,normal
PZ-BM-BV-56,2016-03-31 08:30:00,11.6,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-03-31 08:30:00,3.77,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2016-03-31 08:30:00,48.79,Cota Piezométrica,m,normal
PZ-BM-BV-52,2016-03-31 08:30:00,18.99,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2016-03-31 08:30:00,3.29,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-03-31 08:30:00,75.54,Cota Piezométrica,m,normal
PZ-BM-BV-81,2016-03-31 08:30:00,77.83,Cota Piezométrica,m,normal
PZ-BM-BV-34,2016-03-31 08:30:00,11.04,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-03-31 08:30:00,56.66,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-03-31 08:30:00,78.22,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-03-31 08:30:00,19.7,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2016-03-31 08:30:00,60.4,Cota Piezométrica,m,normal
PZ-BM-BV-32,2016-03-31 08:30:00,22.8,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2016-03-31 08:30:00,8.18,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2016-03-31 08:30:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-51,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2016-03-31 08:30:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-13,2016-03-31 08:30:00,71.09,Cota Piezométrica,m,normal
MNA-BM-BV-51,2016-03-31 08:30:00,86.75,Cota do NA,m,normal
PZ-BM-BV-12,2016-03-31 08:30:00,77.63,Cota Piezométrica,m,normal
PZ-BM-BV-12,2016-03-31 08:30:00,18.48,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2016-03-31 08:30:00,6.8,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-03-31 08:30:00,54.61,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2016-03-31 08:30:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-13,2016-03-31 08:30:00,1.13,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2016-03-31 08:30:00,34.78,Cota Piezométrica,m,normal
PZ-BM-BV-55,2016-03-31 08:30:00,12.38,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-03-31 08:30:00,87.61,Cota Piezométrica,m,normal
PZ-BM-BV-35,2016-03-31 08:30:00,44.43,Cota Piezométrica,m,normal
PZ-BM-BV-35,2016-03-31 08:30:00,3.86,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-03-31 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2016-03-31 08:30:00,50.79,Cota Piezométrica,m,normal
PE-BM-BV-52,2016-03-31 08:30:00,31.33,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2016-03-31 08:30:00,64.39,Cota Piezométrica,m,normal
PZ-BM-BV-53,2016-03-31 08:30:00,34.54,Cota Piezométrica,m,normal
PE-BM-BV-82,2016-03-31 08:30:00,83.34,Cota Piezométrica,m,normal
MV-BM-BV-51,2016-03-31 14:00:00,212.87,Vazão,l/min,normal
MV-BM-BV-51,2016-03-31 14:00:00,0.00355,Vazão,m3/s,normal
MV-BM-BV-51,2016-03-31 14:00:00,3.55,Vazão,l/s,normal
MV-BM-BV-31,2016-04-01 08:46:00,0.01071,Vazão,m3/s,normal
MV-BM-BV-31,2016-04-01 08:46:00,642.43,Vazão,l/min,normal
MV-BM-BV-31,2016-04-01 08:46:00,10.71,Vazão,l/s,normal
MV-BM-BV-51,2016-04-01 08:46:00,0.00183,Vazão,m3/s,normal
MV-BM-BV-51,2016-04-01 08:46:00,109.55,Vazão,l/min,normal
MV-BM-BV-51,2016-04-01 08:46:00,1.83,Vazão,l/s,normal
MV-BM-BV-51,2016-04-02 14:45:00,139.49,Vazão,l/min,normal
MV-BM-BV-31,2016-04-02 14:45:00,0.00978,Vazão,m3/s,normal
MV-BM-BV-31,2016-04-02 14:45:00,586.6,Vazão,l/min,normal
MV-BM-BV-31,2016-04-02 14:45:00,9.78,Vazão,l/s,normal
MV-BM-BV-51,2016-04-02 14:45:00,2.32,Vazão,l/s,normal
MV-BM-BV-51,2016-04-02 14:45:00,0.00232,Vazão,m3/s,normal
PE-BM-BV-52,2016-04-04 10:00:00,65.05,Cota Piezométrica,m,normal
PE-BM-BV-72,2016-04-04 10:00:00,8.85,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-04-04 10:00:00,87.24,Cota Piezométrica,m,normal
PE-BM-BV-81,2016-04-04 10:00:00,13.81,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2016-04-04 10:00:00,78.47,Cota Piezométrica,m,normal
PE-BM-BV-51,2016-04-04 10:00:00,87.89,Cota Piezométrica,m,normal
PE-BM-BV-51,2016-04-04 10:00:00,54.89,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2016-04-04 10:00:00,19.95,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2016-04-04 10:00:00,8.37,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2016-04-04 10:00:00,72.9,Cota Piezométrica,m,normal
PE-BM-BV-82,2016-04-04 10:00:00,83.53,Cota Piezométrica,m,normal
PE-BM-BV-52,2016-04-04 10:00:00,31.99,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-04-04 10:30:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-73,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2016-04-04 10:30:00,11.62,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2016-04-04 10:30:00,51.37,Cota Piezométrica,m,normal
PZ-BM-BV-36,2016-04-04 10:30:00,47.18,Cota Piezométrica,m,normal
PZ-BM-BV-11,2016-04-04 10:30:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-11,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2016-04-04 10:30:00,17.74,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2016-04-04 10:30:00,72.18,Cota Piezométrica,m,normal
PZ-BM-BV-15,2016-04-04 10:30:00,59.61,Cota Piezométrica,m,normal
MNA-BM-BV-81,2016-04-04 10:30:00,86.85,Cota do NA,m,normal
PZ-BM-BV-71,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2016-04-04 10:30:00,65.45,Cota Piezométrica,m,normal
PZ-BM-BV-72,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2016-04-04 10:30:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-56,2016-04-04 10:30:00,11.69,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2016-04-04 10:30:00,34.68,Cota Piezométrica,m,normal
PZ-BM-BV-52,2016-04-04 10:30:00,49.3,Cota Piezométrica,m,normal
PZ-BM-BV-52,2016-04-04 10:30:00,19.5,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-04-04 10:30:00,4.4,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2016-04-04 10:30:00,76.17,Cota Piezométrica,m,normal
MV-BM-BV-51,2016-04-04 10:30:00,1.57,Vazão,l/s,normal
MV-BM-BV-51,2016-04-04 10:30:00,0.00157,Vazão,m3/s,normal
MV-BM-BV-51,2016-04-04 10:30:00,94.36,Vazão,l/min,normal
PZ-BM-BV-31,2016-04-04 10:30:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-82,2016-04-04 10:30:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-36,2016-04-04 10:30:00,3.05,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2016-04-04 10:30:00,6.8,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-35,2016-04-04 10:30:00,44.51,Cota Piezométrica,m,normal
PZ-BM-BV-35,2016-04-04 10:30:00,3.94,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2016-04-04 10:30:00,70.65,Cota Piezométrica,m,normal
PZ-BM-BV-81,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2016-04-04 10:30:00,0.69,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2016-04-04 10:30:00,34.67,Cota Piezométrica,m,normal
PZ-BM-BV-55,2016-04-04 10:30:00,12.27,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-51,2016-04-04 10:30:00,86.75,Cota do NA,m,normal
PZ-BM-BV-51,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2016-04-04 10:30:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-81,2016-04-04 10:30:00,77.83,Cota Piezométrica,m,normal
PZ-BM-BV-33,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2016-04-04 10:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2016-04-04 10:30:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-54,2016-04-04 10:30:00,35.06,Cota Piezométrica,m,normal
PZ-BM-BV-32,2016-04-04 10:30:00,61.09,Cota Piezométrica,m,normal
MV-BM-BV-31,2016-04-04 10:30:00,11.69,Vazão,l/s,normal
PZ-BM-BV-12,2016-04-04 10:30:00,20.19,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2016-04-04 10:30:00,79.34,Cota Piezométrica,m,normal
PZ-BM-BV-32,2016-04-04 10:30:00,23.49,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2016-04-04 10:30:00,34.54,Cota Piezométrica,m,normal
MV-BM-BV-31,2016-04-04 10:30:00,0.01169,Vazão,m3/s,normal
MV-BM-BV-31,2016-04-04 10:30:00,701.33,Vazão,l/min,normal
PZ-BM-BV-54,2016-04-04 10:30:00,10.49,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2016-04-05 10:10:00,168.67,Vazão,l/min,normal
MV-BM-BV-51,2016-04-05 10:10:00,0.00281,Vazão,m3/s,normal
MV-BM-BV-51,2016-04-05 10:10:00,2.81,Vazão,l/s,normal
MV-BM-BV-51,2016-04-06 09:00:00,0.00713,Vazão,m3/s,normal
MV-BM-BV-51,2016-04-06 09:00:00,7.13,Vazão,l/s,normal
MV-BM-BV-51,2016-04-06 09:00:00,427.93,Vazão,l/min,normal
MS-BM-BV-01-TC,2016-04-07 08:00:00,0.011,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2016-04-07 08:00:00,0.0,Recalque,m,normal
MS-BM-BV-01-TC,2016-04-07 08:00:00,0.014,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-21-TC,2016-04-07 08:00:00,-0.023,Recalque,m,normal
MS-BM-BV-12-TC,2016-04-07 08:00:00,0.006,Recalque,m,normal
MS-BM-BV-31-TC,2016-04-07 08:00:00,0.039,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-31-TC,2016-04-07 08:00:00,-0.03,Recalque,m,normal
MS-BM-BV-31-TC,2016-04-07 08:00:00,0.069,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-41-TC,2016-04-07 08:00:00,-0.037,Recalque,m,normal
MS-BM-BV-41-TC,2016-04-07 08:00:00,-0.002,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-41-TC,2016-04-07 08:00:00,0.034,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-12-TC,2016-04-07 08:00:00,0.009,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-21-TC,2016-04-07 08:00:00,0.0,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-11-TC,2016-04-07 08:00:00,-0.028,Recalque,m,normal
MS-BM-BV-21-TC,2016-04-07 08:00:00,0.046,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-12-TC,2016-04-07 08:00:00,0.0,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-22-TC,2016-04-07 08:00:00,-0.015,Recalque,m,normal
MS-BM-BV-11-TC,2016-04-07 08:00:00,0.0,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-22-TC,2016-04-07 08:00:00,0.029,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-22-TC,2016-04-07 08:00:00,-0.007,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-02-TC,2016-04-07 08:00:00,0.003,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-02-TC,2016-04-07 08:00:00,0.002,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-11-TC,2016-04-07 08:00:00,0.025,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-02-TC,2016-04-07 08:00:00,0.006,Recalque,m,normal
PZ-BM-BV-53,2016-04-07 08:30:00,6.47,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2016-04-07 08:30:00,74.48,Cota Piezométrica,m,normal
PZ-BM-BV-81,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-81,2016-04-07 08:30:00,86.85,Cota do NA,m,normal
PZ-BM-BV-81,2016-04-07 08:30:00,77.83,Cota Piezométrica,m,normal
PZ-BM-BV-33,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2016-04-07 08:30:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-34,2016-04-07 08:30:00,11.55,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-04-07 08:30:00,87.97,Cota Piezométrica,m,normal
PZ-BM-BV-11,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2016-04-07 08:30:00,54.97,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2016-04-07 08:30:00,87.31,Cota Piezométrica,m,normal
PE-BM-BV-81,2016-04-07 08:30:00,13.88,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2016-04-07 08:30:00,65.45,Cota Piezométrica,m,normal
PZ-BM-BV-34,2016-04-07 08:30:00,51.3,Cota Piezométrica,m,normal
PZ-BM-BV-51,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2016-04-07 08:30:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-72,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2016-04-07 08:30:00,41.4,Cota Piezométrica,m,normal
PZ-BM-BV-12,2016-04-07 08:30:00,20.67,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2016-04-07 08:30:00,59.61,Cota Piezométrica,m,normal
PZ-BM-BV-14,2016-04-07 08:30:00,18.01,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2016-04-07 08:30:00,73.12,Cota Piezométrica,m,normal
PZ-BM-BV-31,2016-04-07 08:30:00,47.07,Cota Piezométrica,m,normal
PZ-BM-BV-82,2016-04-07 08:30:00,78.54,Cota Piezométrica,m,normal
PE-BM-BV-71,2016-04-07 08:30:00,20.08,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2016-04-07 08:30:00,78.6,Cota Piezométrica,m,normal
PZ-BM-BV-54,2016-04-07 08:30:00,10.16,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-04-07 08:30:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2016-04-07 08:30:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-32,2016-04-07 08:30:00,61.17,Cota Piezométrica,m,normal
